vehicle_id,shape_collider,length,width
1144,moped,2.1,0.8
1145,motorcycle,2.2,0.9
1146,motorcycle,2.2,0.9
1147,moped,2.1,0.8
1148,motorcycle,2.2,0.9
1149,passenger,5,1.8
1150,passenger,5,1.8
1151,moped,2.1,0.8
1152,moped,2.1,0.8
1153,passenger,5,1.8
1154,passenger,5,1.8
1155,passenger,5,1.8
1156,passenger,5,1.8
1157,passenger,5,1.8
1158,passenger,5,1.8
1159,passenger,5,1.8
1160,moped,2.1,0.8
1161,delivery,6.5,2.16
1162,motorcycle,2.2,0.9
1164,passenger,5,1.8
1166,delivery,6.5,2.16
1167,passenger,5,1.8
1168,motorcycle,2.2,0.9
1170,passenger,5,1.8
1171,passenger,5,1.8
1172,passenger,5,1.8
1173,bus,12,2.5
1174,motorcycle,2.2,0.9
1175,passenger,5,1.8
1176,passenger,5,1.8
1177,delivery,6.5,2.16
1178,passenger,5,1.8
1179,delivery,6.5,2.16
1180,passenger,5,1.8
1181,passenger,5,1.8
1182,passenger,5,1.8
1183,passenger,5,1.8
1184,motorcycle,2.2,0.9
1185,passenger,5,1.8
1186,passenger,5,1.8
1187,passenger,5,1.8
1188,delivery,6.5,2.16
1189,passenger,5,1.8
1190,passenger,5,1.8
1191,passenger,5,1.8
1192,delivery,6.5,2.16
1193,passenger,5,1.8
1194,passenger,5,1.8
1195,delivery,6.5,2.16
1196,passenger,5,1.8
1197,motorcycle,2.2,0.9
1198,bus,12,2.5
1200,passenger,5,1.8
1201,moped,2.1,0.8
1202,delivery,6.5,2.16
1203,moped,2.1,0.8
1204,passenger,5,1.8
1205,passenger,5,1.8
1206,motorcycle,2.2,0.9
1207,passenger,5,1.8
1208,passenger,5,1.8
1209,delivery,6.5,2.16
1210,delivery,6.5,2.16
1211,passenger,5,1.8
1212,moped,2.1,0.8
1213,moped,2.1,0.8
1214,passenger,5,1.8
1215,delivery,6.5,2.16
1216,passenger,5,1.8
1217,moped,2.1,0.8
1218,passenger,5,1.8
1220,moped,2.1,0.8
1221,passenger,5,1.8
1222,motorcycle,2.2,0.9
1223,delivery,6.5,2.16
1224,moped,2.1,0.8
1225,delivery,6.5,2.16
1226,bus,12,2.5
1227,delivery,6.5,2.16
1228,delivery,6.5,2.16
1229,bus,12,2.5
1230,passenger,5,1.8
1231,delivery,6.5,2.16
1232,bus,12,2.5
1233,passenger,5,1.8
1234,passenger,5,1.8
1235,passenger,5,1.8
1236,passenger,5,1.8
1237,passenger,5,1.8
1238,passenger,5,1.8
1239,delivery,6.5,2.16
1240,motorcycle,2.2,0.9
1241,passenger,5,1.8
1242,passenger,5,1.8
1243,delivery,6.5,2.16
1244,motorcycle,2.2,0.9
1245,delivery,6.5,2.16
1246,delivery,6.5,2.16
1247,moped,2.1,0.8
1248,passenger,5,1.8
1250,motorcycle,2.2,0.9
1251,motorcycle,2.2,0.9
1252,moped,2.1,0.8
1253,motorcycle,2.2,0.9
1255,passenger,5,1.8
1256,moped,2.1,0.8
1257,moped,2.1,0.8
1258,passenger,5,1.8
1259,passenger,5,1.8
1260,passenger,5,1.8
1261,passenger,5,1.8
1262,passenger,5,1.8
1263,passenger,5,1.8
1264,passenger,5,1.8
1265,moped,2.1,0.8
1266,delivery,6.5,2.16
1267,motorcycle,2.2,0.9
1268,delivery,6.5,2.16
1269,passenger,5,1.8
1270,motorcycle,2.2,0.9
1271,delivery,6.5,2.16
1272,passenger,5,1.8
1274,passenger,5,1.8
1275,passenger,5,1.8
1276,passenger,5,1.8
1277,passenger,5,1.8
1278,bus,12,2.5
1280,passenger,5,1.8
1281,passenger,5,1.8
1282,delivery,6.5,2.16
1283,passenger,5,1.8
1284,delivery,6.5,2.16
1285,passenger,5,1.8
1286,passenger,5,1.8
1287,passenger,5,1.8
1288,passenger,5,1.8
1289,motorcycle,2.2,0.9
1290,passenger,5,1.8
1291,passenger,5,1.8
1293,delivery,6.5,2.16
1294,passenger,5,1.8
1295,passenger,5,1.8
1296,passenger,5,1.8
1297,delivery,6.5,2.16
1298,passenger,5,1.8
1299,passenger,5,1.8
1300,delivery,6.5,2.16
1301,passenger,5,1.8
1302,motorcycle,2.2,0.9
1303,bus,12,2.5
1304,passenger,5,1.8
1307,delivery,6.5,2.16
1309,passenger,5,1.8
1310,passenger,5,1.8
1311,motorcycle,2.2,0.9
1312,passenger,5,1.8
1313,passenger,5,1.8
1314,delivery,6.5,2.16
1315,delivery,6.5,2.16
1316,passenger,5,1.8
1317,moped,2.1,0.8
1318,moped,2.1,0.8
1319,passenger,5,1.8
1320,delivery,6.5,2.16
1321,passenger,5,1.8
1322,moped,2.1,0.8
1323,passenger,5,1.8
1324,passenger,5,1.8
1325,moped,2.1,0.8
1326,passenger,5,1.8
1328,delivery,6.5,2.16
1329,moped,2.1,0.8
1330,delivery,6.5,2.16
1331,bus,12,2.5
1332,delivery,6.5,2.16
1334,bus,12,2.5
1335,passenger,5,1.8
1336,delivery,6.5,2.16
1337,bus,12,2.5
1338,passenger,5,1.8
1339,passenger,5,1.8
1340,passenger,5,1.8
1341,passenger,5,1.8
1342,passenger,5,1.8
1343,passenger,5,1.8
1344,delivery,6.5,2.16
1345,motorcycle,2.2,0.9
1346,passenger,5,1.8
1347,passenger,5,1.8
1348,delivery,6.5,2.16
1349,motorcycle,2.2,0.9
1350,delivery,6.5,2.16
1351,delivery,6.5,2.16
1352,moped,2.1,0.8
1353,passenger,5,1.8
1354,moped,2.1,0.8
1355,motorcycle,2.2,0.9
1356,motorcycle,2.2,0.9
1357,moped,2.1,0.8
1358,motorcycle,2.2,0.9
1359,passenger,5,1.8
1360,passenger,5,1.8
1361,moped,2.1,0.8
1362,moped,2.1,0.8
1363,passenger,5,1.8
1364,passenger,5,1.8
1365,passenger,5,1.8
1366,passenger,5,1.8
1367,passenger,5,1.8
1368,passenger,5,1.8
1369,passenger,5,1.8
1370,moped,2.1,0.8
1371,delivery,6.5,2.16
1372,motorcycle,2.2,0.9
1373,delivery,6.5,2.16
1374,passenger,5,1.8
1375,motorcycle,2.2,0.9
1376,delivery,6.5,2.16
1377,passenger,5,1.8
1378,motorcycle,2.2,0.9
1379,passenger,5,1.8
1380,passenger,5,1.8
1381,passenger,5,1.8
1382,passenger,5,1.8
1383,bus,12,2.5
1384,motorcycle,2.2,0.9
1385,passenger,5,1.8
1386,passenger,5,1.8
1387,delivery,6.5,2.16
1388,passenger,5,1.8
1389,delivery,6.5,2.16
1390,passenger,5,1.8
1391,passenger,5,1.8
1392,passenger,5,1.8
1393,passenger,5,1.8
1394,motorcycle,2.2,0.9
1395,passenger,5,1.8
1396,passenger,5,1.8
1398,delivery,6.5,2.16
1399,passenger,5,1.8
1400,passenger,5,1.8
1401,passenger,5,1.8
1402,delivery,6.5,2.16
1403,passenger,5,1.8
1404,passenger,5,1.8
1405,delivery,6.5,2.16
1406,passenger,5,1.8
1407,motorcycle,2.2,0.9
1408,bus,12,2.5
1409,passenger,5,1.8
1410,passenger,5,1.8
1411,moped,2.1,0.8
1412,delivery,6.5,2.16
1413,moped,2.1,0.8
1414,passenger,5,1.8
1415,passenger,5,1.8
1416,motorcycle,2.2,0.9
1417,passenger,5,1.8
1418,passenger,5,1.8
1419,delivery,6.5,2.16
1420,delivery,6.5,2.16
1421,passenger,5,1.8
1422,moped,2.1,0.8
1423,moped,2.1,0.8
1424,passenger,5,1.8
1425,delivery,6.5,2.16
1426,passenger,5,1.8
1428,passenger,5,1.8
1429,passenger,5,1.8
1430,moped,2.1,0.8
1431,passenger,5,1.8
1432,motorcycle,2.2,0.9
1433,delivery,6.5,2.16
1434,moped,2.1,0.8
1435,delivery,6.5,2.16
1436,bus,12,2.5
1437,delivery,6.5,2.16
1438,delivery,6.5,2.16
1439,bus,12,2.5
1440,passenger,5,1.8
1441,delivery,6.5,2.16
1442,bus,12,2.5
1443,passenger,5,1.8
1444,passenger,5,1.8
1445,passenger,5,1.8
1446,passenger,5,1.8
1447,passenger,5,1.8
1448,passenger,5,1.8
1449,delivery,6.5,2.16
1450,motorcycle,2.2,0.9
1451,passenger,5,1.8
1452,passenger,5,1.8
1453,delivery,6.5,2.16
1454,motorcycle,2.2,0.9
1455,delivery,6.5,2.16
1456,delivery,6.5,2.16
1457,moped,2.1,0.8
1458,passenger,5,1.8
1460,motorcycle,2.2,0.9
1461,motorcycle,2.2,0.9
1463,motorcycle,2.2,0.9
1464,passenger,5,1.8
1465,passenger,5,1.8
1466,moped,2.1,0.8
1467,moped,2.1,0.8
1468,passenger,5,1.8
1469,passenger,5,1.8
1470,passenger,5,1.8
1471,passenger,5,1.8
1472,passenger,5,1.8
1473,passenger,5,1.8
1474,passenger,5,1.8
1475,moped,2.1,0.8
1476,delivery,6.5,2.16
1477,motorcycle,2.2,0.9
1478,delivery,6.5,2.16
1479,passenger,5,1.8
1481,delivery,6.5,2.16
1482,passenger,5,1.8
1483,motorcycle,2.2,0.9
1484,passenger,5,1.8
1485,passenger,5,1.8
1486,passenger,5,1.8
1487,passenger,5,1.8
1488,bus,12,2.5
1489,motorcycle,2.2,0.9
1490,passenger,5,1.8
1491,passenger,5,1.8
1492,delivery,6.5,2.16
1493,passenger,5,1.8
1494,delivery,6.5,2.16
1495,passenger,5,1.8
1496,passenger,5,1.8
1497,passenger,5,1.8
1498,passenger,5,1.8
1499,motorcycle,2.2,0.9
1500,passenger,5,1.8
1501,passenger,5,1.8
1503,delivery,6.5,2.16
1504,passenger,5,1.8
1505,passenger,5,1.8
1506,passenger,5,1.8
1507,delivery,6.5,2.16
1508,passenger,5,1.8
1509,passenger,5,1.8
1510,delivery,6.5,2.16
1511,passenger,5,1.8
1512,motorcycle,2.2,0.9
1513,bus,12,2.5
1514,passenger,5,1.8
1515,passenger,5,1.8
1516,moped,2.1,0.8
1517,delivery,6.5,2.16
1518,moped,2.1,0.8
1519,passenger,5,1.8
1520,passenger,5,1.8
1521,motorcycle,2.2,0.9
1522,passenger,5,1.8
1523,passenger,5,1.8
1524,delivery,6.5,2.16
1526,passenger,5,1.8
1527,moped,2.1,0.8
1528,moped,2.1,0.8
1529,passenger,5,1.8
1530,delivery,6.5,2.16
1531,passenger,5,1.8
1532,moped,2.1,0.8
1533,passenger,5,1.8
1534,passenger,5,1.8
1535,moped,2.1,0.8
1536,passenger,5,1.8
1537,motorcycle,2.2,0.9
1538,delivery,6.5,2.16
1539,moped,2.1,0.8
1540,delivery,6.5,2.16
1541,bus,12,2.5
1542,delivery,6.5,2.16
1543,delivery,6.5,2.16
1544,bus,12,2.5
1545,passenger,5,1.8
1546,delivery,6.5,2.16
1547,bus,12,2.5
1549,passenger,5,1.8
1550,passenger,5,1.8
1551,passenger,5,1.8
1552,passenger,5,1.8
1553,passenger,5,1.8
1554,delivery,6.5,2.16
1555,motorcycle,2.2,0.9
1556,passenger,5,1.8
1557,passenger,5,1.8
1558,delivery,6.5,2.16
1559,motorcycle,2.2,0.9
1560,delivery,6.5,2.16
1561,delivery,6.5,2.16
1563,passenger,5,1.8
1564,moped,2.1,0.8
1565,motorcycle,2.2,0.9
1567,moped,2.1,0.8
1568,motorcycle,2.2,0.9
1569,passenger,5,1.8
1570,passenger,5,1.8
1571,moped,2.1,0.8
1572,moped,2.1,0.8
1573,passenger,5,1.8
1574,passenger,5,1.8
1575,passenger,5,1.8
1576,passenger,5,1.8
1577,passenger,5,1.8
1578,passenger,5,1.8
1579,passenger,5,1.8
1580,moped,2.1,0.8
1581,delivery,6.5,2.16
1582,motorcycle,2.2,0.9
1583,delivery,6.5,2.16
1584,passenger,5,1.8
1585,motorcycle,2.2,0.9
1586,delivery,6.5,2.16
1587,passenger,5,1.8
1588,motorcycle,2.2,0.9
1589,passenger,5,1.8
1590,passenger,5,1.8
1591,passenger,5,1.8
1592,passenger,5,1.8
1593,bus,12,2.5
1594,motorcycle,2.2,0.9
1595,passenger,5,1.8
1596,passenger,5,1.8
1597,delivery,6.5,2.16
1598,passenger,5,1.8
1599,delivery,6.5,2.16
1600,passenger,5,1.8
1601,passenger,5,1.8
1603,passenger,5,1.8
1604,motorcycle,2.2,0.9
1605,passenger,5,1.8
1606,passenger,5,1.8
1607,passenger,5,1.8
1608,delivery,6.5,2.16
1609,passenger,5,1.8
1610,passenger,5,1.8
1611,passenger,5,1.8
1612,delivery,6.5,2.16
1613,passenger,5,1.8
1615,delivery,6.5,2.16
1616,passenger,5,1.8
1617,motorcycle,2.2,0.9
1618,bus,12,2.5
1619,passenger,5,1.8
1621,moped,2.1,0.8
1622,passenger,5,1.8
1623,delivery,6.5,2.16
1624,moped,2.1,0.8
1625,passenger,5,1.8
1626,passenger,5,1.8
1627,motorcycle,2.2,0.9
1628,passenger,5,1.8
1629,passenger,5,1.8
1630,delivery,6.5,2.16
1631,delivery,6.5,2.16
1632,passenger,5,1.8
1633,moped,2.1,0.8
1634,moped,2.1,0.8
1635,passenger,5,1.8
1636,delivery,6.5,2.16
1637,passenger,5,1.8
1638,moped,2.1,0.8
1639,passenger,5,1.8
1640,passenger,5,1.8
1641,moped,2.1,0.8
1642,passenger,5,1.8
1643,motorcycle,2.2,0.9
1644,delivery,6.5,2.16
1645,moped,2.1,0.8
1646,delivery,6.5,2.16
1647,bus,12,2.5
1648,delivery,6.5,2.16
1649,delivery,6.5,2.16
1650,bus,12,2.5
1651,passenger,5,1.8
1652,delivery,6.5,2.16
1653,bus,12,2.5
1654,passenger,5,1.8
1655,passenger,5,1.8
1656,passenger,5,1.8
1657,passenger,5,1.8
1658,passenger,5,1.8
1659,passenger,5,1.8
1660,delivery,6.5,2.16
1661,motorcycle,2.2,0.9
1663,passenger,5,1.8
1664,delivery,6.5,2.16
1665,motorcycle,2.2,0.9
1666,delivery,6.5,2.16
1667,delivery,6.5,2.16
1668,moped,2.1,0.8
1669,passenger,5,1.8
1670,moped,2.1,0.8
1671,motorcycle,2.2,0.9
1672,motorcycle,2.2,0.9
1673,moped,2.1,0.8
1674,motorcycle,2.2,0.9
1675,passenger,5,1.8
1676,passenger,5,1.8
1677,moped,2.1,0.8
1678,moped,2.1,0.8
1679,passenger,5,1.8
1680,passenger,5,1.8
1681,passenger,5,1.8
1682,passenger,5,1.8
1683,passenger,5,1.8
1685,passenger,5,1.8
1686,moped,2.1,0.8
1688,motorcycle,2.2,0.9
1689,delivery,6.5,2.16
1690,passenger,5,1.8
1691,motorcycle,2.2,0.9
1692,delivery,6.5,2.16
1693,passenger,5,1.8
1694,motorcycle,2.2,0.9
1695,passenger,5,1.8
1696,passenger,5,1.8
1697,passenger,5,1.8
1698,passenger,5,1.8
1699,bus,12,2.5
1700,motorcycle,2.2,0.9
1701,passenger,5,1.8
1702,passenger,5,1.8
1703,delivery,6.5,2.16
1704,passenger,5,1.8
1705,delivery,6.5,2.16
1706,passenger,5,1.8
1707,passenger,5,1.8
1708,passenger,5,1.8
1709,passenger,5,1.8
1711,passenger,5,1.8
1712,passenger,5,1.8
1713,passenger,5,1.8
1714,delivery,6.5,2.16
1715,passenger,5,1.8
1716,passenger,5,1.8
1717,passenger,5,1.8
1718,delivery,6.5,2.16
1719,passenger,5,1.8
1720,passenger,5,1.8
1721,delivery,6.5,2.16
1722,passenger,5,1.8
1723,motorcycle,2.2,0.9
1724,bus,12,2.5
1725,passenger,5,1.8
1726,passenger,5,1.8
1727,moped,2.1,0.8
1728,passenger,5,1.8
1729,delivery,6.5,2.16
1730,moped,2.1,0.8
1731,passenger,5,1.8
1732,passenger,5,1.8
1733,motorcycle,2.2,0.9
1734,passenger,5,1.8
1736,delivery,6.5,2.16
1737,delivery,6.5,2.16
1738,passenger,5,1.8
1739,moped,2.1,0.8
1740,moped,2.1,0.8
1741,passenger,5,1.8
1742,delivery,6.5,2.16
1743,passenger,5,1.8
1744,moped,2.1,0.8
1745,passenger,5,1.8
1746,passenger,5,1.8
1747,moped,2.1,0.8
1748,passenger,5,1.8
1749,motorcycle,2.2,0.9
1750,delivery,6.5,2.16
1751,moped,2.1,0.8
1752,delivery,6.5,2.16
1753,bus,12,2.5
1754,delivery,6.5,2.16
1755,delivery,6.5,2.16
1756,bus,12,2.5
1757,passenger,5,1.8
1758,delivery,6.5,2.16
1759,bus,12,2.5
1760,passenger,5,1.8
1761,passenger,5,1.8
1762,passenger,5,1.8
1763,passenger,5,1.8
1764,passenger,5,1.8
1766,delivery,6.5,2.16
1767,motorcycle,2.2,0.9
1768,passenger,5,1.8
1769,passenger,5,1.8
1770,delivery,6.5,2.16
1771,motorcycle,2.2,0.9
1772,delivery,6.5,2.16
1773,delivery,6.5,2.16
1774,moped,2.1,0.8
1775,passenger,5,1.8
1776,moped,2.1,0.8
1777,motorcycle,2.2,0.9
1778,motorcycle,2.2,0.9
1779,moped,2.1,0.8
1780,motorcycle,2.2,0.9
1781,passenger,5,1.8
1782,passenger,5,1.8
1783,moped,2.1,0.8
1784,moped,2.1,0.8
1785,passenger,5,1.8
1786,passenger,5,1.8
1787,passenger,5,1.8
1788,passenger,5,1.8
1789,passenger,5,1.8
1790,passenger,5,1.8
1791,passenger,5,1.8
1792,moped,2.1,0.8
1793,delivery,6.5,2.16
1794,motorcycle,2.2,0.9
1795,delivery,6.5,2.16
1796,passenger,5,1.8
1797,motorcycle,2.2,0.9
1798,delivery,6.5,2.16
1799,passenger,5,1.8
1800,motorcycle,2.2,0.9
1801,passenger,5,1.8
1802,passenger,5,1.8
1803,passenger,5,1.8
1804,passenger,5,1.8
1805,bus,12,2.5
1806,motorcycle,2.2,0.9
1807,passenger,5,1.8
1808,passenger,5,1.8
1809,delivery,6.5,2.16
1810,passenger,5,1.8
1811,delivery,6.5,2.16
1812,passenger,5,1.8
1814,passenger,5,1.8
1815,passenger,5,1.8
1816,motorcycle,2.2,0.9
1817,passenger,5,1.8
1818,passenger,5,1.8
1819,passenger,5,1.8
1820,delivery,6.5,2.16
1821,passenger,5,1.8
1822,passenger,5,1.8
1823,passenger,5,1.8
1824,delivery,6.5,2.16
1825,passenger,5,1.8
1826,passenger,5,1.8
1827,delivery,6.5,2.16
1828,passenger,5,1.8
1829,motorcycle,2.2,0.9
1830,bus,12,2.5
1831,passenger,5,1.8
1832,passenger,5,1.8
1833,moped,2.1,0.8
1834,passenger,5,1.8
1835,bus,12,2.5
1836,passenger,5,1.8
1837,moped,2.1,0.8
1838,passenger,5,1.8
1839,passenger,5,1.8
1840,motorcycle,2.2,0.9
1841,passenger,5,1.8
1842,passenger,5,1.8
1843,delivery,6.5,2.16
1844,delivery,6.5,2.16
1845,passenger,5,1.8
1846,moped,2.1,0.8
1847,moped,2.1,0.8
1848,passenger,5,1.8
1849,delivery,6.5,2.16
1850,passenger,5,1.8
1851,moped,2.1,0.8
1852,passenger,5,1.8
1854,moped,2.1,0.8
1855,passenger,5,1.8
1856,motorcycle,2.2,0.9
1857,delivery,6.5,2.16
1858,moped,2.1,0.8
1860,bus,12,2.5
1861,delivery,6.5,2.16
1862,delivery,6.5,2.16
1863,bus,12,2.5
1864,passenger,5,1.8
1865,delivery,6.5,2.16
1866,bus,12,2.5
1867,passenger,5,1.8
1868,passenger,5,1.8
1869,passenger,5,1.8
1870,passenger,5,1.8
1871,passenger,5,1.8
1872,passenger,5,1.8
1873,delivery,6.5,2.16
1874,motorcycle,2.2,0.9
1875,passenger,5,1.8
1876,passenger,5,1.8
1877,delivery,6.5,2.16
1878,motorcycle,2.2,0.9
1879,delivery,6.5,2.16
1880,delivery,6.5,2.16
1881,moped,2.1,0.8
1882,passenger,5,1.8
1883,moped,2.1,0.8
1884,motorcycle,2.2,0.9
1885,motorcycle,2.2,0.9
1886,moped,2.1,0.8
1887,motorcycle,2.2,0.9
1888,passenger,5,1.8
1889,passenger,5,1.8
1890,moped,2.1,0.8
1891,moped,2.1,0.8
1892,passenger,5,1.8
1893,passenger,5,1.8
1894,passenger,5,1.8
1895,passenger,5,1.8
1896,passenger,5,1.8
1897,passenger,5,1.8
1898,passenger,5,1.8
1899,moped,2.1,0.8
1900,delivery,6.5,2.16
1901,motorcycle,2.2,0.9
1902,delivery,6.5,2.16
1903,passenger,5,1.8
1904,motorcycle,2.2,0.9
1905,delivery,6.5,2.16
1906,passenger,5,1.8
1907,motorcycle,2.2,0.9
1908,passenger,5,1.8
1909,passenger,5,1.8
1910,passenger,5,1.8
1911,passenger,5,1.8
1912,bus,12,2.5
1913,motorcycle,2.2,0.9
1914,passenger,5,1.8
1915,passenger,5,1.8
1916,delivery,6.5,2.16
1917,passenger,5,1.8
1918,delivery,6.5,2.16
1919,passenger,5,1.8
1920,passenger,5,1.8
1921,passenger,5,1.8
1922,passenger,5,1.8
1923,motorcycle,2.2,0.9
1924,passenger,5,1.8
1925,passenger,5,1.8
1926,passenger,5,1.8
1927,delivery,6.5,2.16
1928,passenger,5,1.8
1929,passenger,5,1.8
1930,passenger,5,1.8
1931,delivery,6.5,2.16
1932,passenger,5,1.8
1933,passenger,5,1.8
1934,delivery,6.5,2.16
1935,passenger,5,1.8
1936,motorcycle,2.2,0.9
1937,bus,12,2.5
1938,passenger,5,1.8
1939,passenger,5,1.8
1940,moped,2.1,0.8
1941,passenger,5,1.8
1942,bus,12,2.5
1943,delivery,6.5,2.16
1944,delivery,6.5,2.16
1945,moped,2.1,0.8
1946,passenger,5,1.8
1947,passenger,5,1.8
1948,motorcycle,2.2,0.9
1949,passenger,5,1.8
1950,passenger,5,1.8
1951,delivery,6.5,2.16
1952,delivery,6.5,2.16
1953,passenger,5,1.8
1954,moped,2.1,0.8
1956,passenger,5,1.8
1957,delivery,6.5,2.16
1958,passenger,5,1.8
1959,moped,2.1,0.8
1960,passenger,5,1.8
1961,passenger,5,1.8
1962,moped,2.1,0.8
1963,passenger,5,1.8
1964,motorcycle,2.2,0.9
1965,delivery,6.5,2.16
1966,moped,2.1,0.8
1967,delivery,6.5,2.16
1968,bus,12,2.5
1969,delivery,6.5,2.16
1971,bus,12,2.5
1972,passenger,5,1.8
1973,delivery,6.5,2.16
1974,bus,12,2.5
1975,passenger,5,1.8
1976,passenger,5,1.8
1977,passenger,5,1.8
1978,passenger,5,1.8
1980,passenger,5,1.8
1981,delivery,6.5,2.16
1982,motorcycle,2.2,0.9
1983,passenger,5,1.8
1984,passenger,5,1.8
1985,delivery,6.5,2.16
1986,motorcycle,2.2,0.9
1987,delivery,6.5,2.16
1988,delivery,6.5,2.16
1989,moped,2.1,0.8
1990,passenger,5,1.8
1991,moped,2.1,0.8
1993,motorcycle,2.2,0.9
1994,moped,2.1,0.8
1995,motorcycle,2.2,0.9
1996,passenger,5,1.8
1997,passenger,5,1.8
1998,moped,2.1,0.8
1999,moped,2.1,0.8
2000,passenger,5,1.8
2001,passenger,5,1.8
2002,passenger,5,1.8
2004,passenger,5,1.8
2005,passenger,5,1.8
2006,moped,2.1,0.8
2007,delivery,6.5,2.16
2008,motorcycle,2.2,0.9
2009,delivery,6.5,2.16
2010,passenger,5,1.8
2011,motorcycle,2.2,0.9
2012,delivery,6.5,2.16
2013,passenger,5,1.8
2014,motorcycle,2.2,0.9
2016,passenger,5,1.8
2017,passenger,5,1.8
2018,bus,12,2.5
2019,motorcycle,2.2,0.9
2020,passenger,5,1.8
2021,passenger,5,1.8
2023,passenger,5,1.8
2024,delivery,6.5,2.16
2025,passenger,5,1.8
2026,passenger,5,1.8
2027,passenger,5,1.8
2028,passenger,5,1.8
2029,motorcycle,2.2,0.9
2030,passenger,5,1.8
2031,passenger,5,1.8
2032,passenger,5,1.8
2033,delivery,6.5,2.16
2034,passenger,5,1.8
2035,passenger,5,1.8
2036,passenger,5,1.8
2037,delivery,6.5,2.16
2038,passenger,5,1.8
2039,passenger,5,1.8
2040,delivery,6.5,2.16
2041,passenger,5,1.8
2042,motorcycle,2.2,0.9
2043,bus,12,2.5
2045,passenger,5,1.8
2046,moped,2.1,0.8
2047,passenger,5,1.8
2048,bus,12,2.5
2049,delivery,6.5,2.16
2050,delivery,6.5,2.16
2051,moped,2.1,0.8
2052,passenger,5,1.8
2053,passenger,5,1.8
2054,motorcycle,2.2,0.9
2055,passenger,5,1.8
2056,passenger,5,1.8
2057,delivery,6.5,2.16
2058,delivery,6.5,2.16
2059,passenger,5,1.8
2060,moped,2.1,0.8
2061,moped,2.1,0.8
2062,passenger,5,1.8
2063,delivery,6.5,2.16
2065,moped,2.1,0.8
2066,passenger,5,1.8
2067,passenger,5,1.8
2069,passenger,5,1.8
2070,motorcycle,2.2,0.9
2071,delivery,6.5,2.16
2072,moped,2.1,0.8
2073,delivery,6.5,2.16
2074,bus,12,2.5
2075,delivery,6.5,2.16
2076,delivery,6.5,2.16
2077,bus,12,2.5
2078,passenger,5,1.8
2079,delivery,6.5,2.16
2080,bus,12,2.5
2081,passenger,5,1.8
2082,passenger,5,1.8
2083,passenger,5,1.8
2084,passenger,5,1.8
2085,passenger,5,1.8
2086,passenger,5,1.8
2087,delivery,6.5,2.16
2088,motorcycle,2.2,0.9
2089,passenger,5,1.8
2090,passenger,5,1.8
2091,delivery,6.5,2.16
2092,motorcycle,2.2,0.9
2093,delivery,6.5,2.16
2094,delivery,6.5,2.16
2095,moped,2.1,0.8
2096,passenger,5,1.8
2097,moped,2.1,0.8
2098,motorcycle,2.2,0.9
2099,motorcycle,2.2,0.9
2100,moped,2.1,0.8
2101,motorcycle,2.2,0.9
2102,passenger,5,1.8
2103,passenger,5,1.8
2104,moped,2.1,0.8
2105,moped,2.1,0.8
2106,passenger,5,1.8
2107,passenger,5,1.8
2108,passenger,5,1.8
2109,passenger,5,1.8
2110,passenger,5,1.8
2111,passenger,5,1.8
2112,moped,2.1,0.8
2113,delivery,6.5,2.16
2114,motorcycle,2.2,0.9
2115,delivery,6.5,2.16
2116,passenger,5,1.8
2117,motorcycle,2.2,0.9
2118,delivery,6.5,2.16
2119,passenger,5,1.8
2120,motorcycle,2.2,0.9
2121,passenger,5,1.8
2122,passenger,5,1.8
2123,passenger,5,1.8
2124,bus,12,2.5
2125,motorcycle,2.2,0.9
2126,passenger,5,1.8
2127,passenger,5,1.8
2128,delivery,6.5,2.16
2129,passenger,5,1.8
2130,delivery,6.5,2.16
2131,passenger,5,1.8
2132,passenger,5,1.8
2133,passenger,5,1.8
2134,passenger,5,1.8
2135,motorcycle,2.2,0.9
2136,passenger,5,1.8
2137,passenger,5,1.8
2138,passenger,5,1.8
2139,delivery,6.5,2.16
2140,passenger,5,1.8
2141,passenger,5,1.8
2142,passenger,5,1.8
2143,delivery,6.5,2.16
2144,passenger,5,1.8
2145,passenger,5,1.8
2147,passenger,5,1.8
2148,motorcycle,2.2,0.9
2149,bus,12,2.5
2151,passenger,5,1.8
2152,moped,2.1,0.8
2153,passenger,5,1.8
2154,bus,12,2.5
2155,delivery,6.5,2.16
2156,delivery,6.5,2.16
2157,moped,2.1,0.8
2158,passenger,5,1.8
2159,passenger,5,1.8
2160,motorcycle,2.2,0.9
2161,passenger,5,1.8
2162,passenger,5,1.8
2163,delivery,6.5,2.16
2164,delivery,6.5,2.16
2165,passenger,5,1.8
2166,moped,2.1,0.8
2167,moped,2.1,0.8
2168,passenger,5,1.8
2169,delivery,6.5,2.16
2170,passenger,5,1.8
2171,moped,2.1,0.8
2172,passenger,5,1.8
2173,passenger,5,1.8
2174,moped,2.1,0.8
2175,passenger,5,1.8
2176,motorcycle,2.2,0.9
2177,delivery,6.5,2.16
2179,delivery,6.5,2.16
2180,bus,12,2.5
2181,delivery,6.5,2.16
2182,delivery,6.5,2.16
2183,bus,12,2.5
2184,passenger,5,1.8
2185,delivery,6.5,2.16
2186,bus,12,2.5
2187,passenger,5,1.8
2188,passenger,5,1.8
2189,passenger,5,1.8
2190,passenger,5,1.8
2191,passenger,5,1.8
2192,passenger,5,1.8
