,vehicle_id,shape_collider
157130564,95085,motorcycle
157138961,95086,motorcycle
157138962,95087,delivery
157150959,95088,bus
157150960,95089,passenger
157158159,95090,passenger
157160556,95091,delivery
157160557,95092,passenger
157163554,95093,moped
157163555,95094,delivery
157164752,95095,passenger
157164753,95096,delivery
157169550,95097,passenger
157169551,95098,delivery
157178550,95099,motorcycle
157182747,95100,passenger
157182748,95101,moped
157191741,95102,moped
157191742,95103,delivery
157191743,95104,passenger
157191744,95105,passenger
157192941,95106,bus
157192942,95107,passenger
157194138,95108,delivery
157194735,95110,delivery
157195333,95112,moped
157195334,95113,passenger
157196533,95114,passenger
157198332,95115,bus
157205529,95116,passenger
157205530,95117,passenger
157207929,95118,delivery
157215122,95119,delivery
157215123,95120,delivery
157215124,95121,delivery
157216922,95123,delivery
157218116,95124,passenger
157218117,95125,delivery
157218118,95126,delivery
157218718,95127,delivery
157221115,95128,delivery
157221116,95129,passenger
157225315,95130,delivery
157227712,95131,delivery
157227713,95132,delivery
157241508,95133,passenger
157241509,95134,delivery
157242108,95135,delivery
157243306,95137,motorcycle
157243307,95138,moped
157246304,95139,passenger
157246305,95140,delivery
157248104,95141,delivery
157254701,95142,delivery
157254702,95143,delivery
157263699,95144,motorcycle
157263700,95145,motorcycle
157264900,95146,passenger
157269097,95147,motorcycle
157269098,95148,motorcycle
157275695,95149,passenger
157275696,95150,delivery
157290693,95151,passenger
157290694,95152,passenger
157308091,95153,passenger
157308092,95154,passenger
157311689,95155,delivery
157311690,95156,bus
157314689,95157,passenger
157316486,95158,motorcycle
157316487,95159,passenger
157321887,95160,passenger
157323687,95161,passenger
157327884,95162,moped
157327885,95163,motorcycle
157331485,95164,delivery
157338085,95165,moped
157340485,95166,delivery
157352480,95167,passenger
157352481,95168,passenger
157353080,95169,delivery
157353081,95170,passenger
157354278,95171,moped
157354279,95172,passenger
157384271,95173,passenger
157384272,95174,moped
157384273,95176,bus
157385470,95178,passenger
157386070,95179,delivery
157389670,95180,passenger
157396267,95181,bus
157396866,95182,delivery
157396867,95183,moped
157410666,95184,moped
157413666,95185,delivery
157419066,95186,delivery
157423263,95187,delivery
157423264,95188,motorcycle
157426860,95189,delivery
157426861,95190,passenger
157427461,95191,delivery
157432261,95192,delivery
157435861,95193,delivery
157436461,95194,motorcycle
157440061,95195,passenger
157441861,95196,delivery
157447258,95197,motorcycle
157447259,95198,delivery
157449057,95199,passenger
157449058,95200,passenger
157451455,95201,passenger
157451456,95202,motorcycle
157456849,95203,passenger
157456850,95204,delivery
157456851,95205,delivery
157456852,95206,delivery
157460452,95207,passenger
157471252,95208,delivery
157473649,95209,moped
157473650,95210,passenger
157483245,95211,passenger
157483246,95212,bus
157483247,95213,delivery
157490440,95214,bus
157490441,95215,delivery
157492237,95218,passenger
157491638,95219,moped
157498835,95220,delivery
157498836,95221,delivery
157501233,95222,delivery
157501234,95223,passenger
157510231,95224,delivery
157510830,95225,moped
157510831,95226,passenger
157516228,95227,passenger
157516229,95228,motorcycle
157518026,95229,motorcycle
157518027,95230,passenger
157519226,95231,motorcycle
157523420,95232,delivery
157523421,95233,passenger
157523422,95234,passenger
157524021,95236,passenger
157525220,95237,delivery
157526417,95238,delivery
157526418,95239,passenger
157528815,95240,delivery
157528816,95241,delivery
157532415,95242,moped
157537812,95243,delivery
157539610,95245,bus
157543807,95246,delivery
157543808,95247,bus
157546804,95248,delivery
157547403,95250,passenger
157548003,95251,delivery
157549200,95252,delivery
157549201,95253,delivery
157555798,95255,passenger
157556996,95256,motorcycle
157556997,95257,delivery
157558196,95258,passenger
157562993,95259,passenger
157562994,95260,passenger
157570191,95261,delivery
157570192,95262,moped
157576791,95263,delivery
157577391,95264,delivery
157595387,95265,passenger
157595388,95266,delivery
157595389,95267,delivery
157599589,95268,motorcycle
157600189,95269,bus
157600789,95270,passenger
157604986,95271,passenger
157604987,95272,passenger
157606184,95273,moped
157606185,95274,delivery
157609182,95275,passenger
157609183,95276,moped
157609783,95277,delivery
157617580,95278,delivery
157617581,95279,motorcycle
157621181,95280,delivery
157622981,95281,delivery
157624181,95282,passenger
157630780,95283,delivery
157633177,95284,delivery
157633178,95285,delivery
157636175,95286,motorcycle
157636176,95287,delivery
157639175,95288,delivery
157656572,95289,moped
157656573,95290,delivery
157660770,95291,delivery
157660771,95292,passenger
157666168,95293,motorcycle
157666169,95294,passenger
157667362,95295,bus
157667363,95296,passenger
157667364,95297,delivery
157667365,95298,passenger
157670358,95301,motorcycle
157670359,95302,passenger
157670958,95303,motorcycle
157672157,95305,passenger
157677554,95306,delivery
157678152,95308,bus
157678153,95309,delivery
157678750,95310,bus
157679347,95312,delivery
157679348,95314,passenger
157679944,95315,passenger
157680541,95318,delivery
157680542,95319,bus
157681738,95321,passenger
157681140,95322,delivery
157682339,95323,delivery
157685336,95324,delivery
157685337,95325,passenger
157686533,95326,passenger
157686534,95327,delivery
157686535,95328,delivery
157692534,95329,passenger
157702134,95330,moped
157706334,95331,delivery
157714734,95332,bus
157715334,95333,delivery
157726134,95334,delivery
157726734,95335,passenger
157727334,95336,delivery
157734534,95337,delivery
157737531,95338,moped
157737532,95339,passenger
157744727,95340,motorcycle
157744728,95341,passenger
157744729,95342,moped
157744730,95343,passenger
157748930,95344,passenger
157750728,95346,motorcycle
157751327,95347,moped
157751328,95348,passenger
157751928,95349,motorcycle
157753728,95350,motorcycle
157755527,95351,bus
157755528,95352,passenger
157759126,95353,delivery
157759725,95354,delivery
157759726,95355,delivery
157765125,95356,passenger
157768722,95357,motorcycle
157768723,95358,delivery
157783119,95359,passenger
157783120,95360,passenger
157783121,95361,passenger
157783719,95362,motorcycle
157784318,95363,delivery
157784319,95364,motorcycle
157792112,95365,passenger
157792113,95366,passenger
157792114,95367,passenger
157793313,95369,motorcycle
157801713,95370,passenger
157804710,95371,delivery
157804711,95372,delivery
157808911,95373,delivery
157810109,95374,bus
157811306,95375,motorcycle
157811906,95377,moped
157813103,95378,delivery
157813104,95379,passenger
157816701,95380,passenger
157816702,95381,delivery
157819102,95382,delivery
157821499,95383,delivery
157821500,95384,moped
157825099,95385,passenger
157825699,95386,delivery
157829899,95387,motorcycle
157835896,95388,moped
157835897,95389,passenger
157840094,95390,moped
157840095,95391,delivery
157852690,95392,delivery
157852691,95393,motorcycle
157853290,95394,motorcycle
157853890,95395,motorcycle
157867688,95396,passenger
157868287,95397,motorcycle
157868288,95398,motorcycle
157869488,95399,motorcycle
157870685,95400,delivery
157870686,95401,delivery
157874882,95402,bus
157874883,95403,delivery
157875483,95404,passenger
157878480,95405,passenger
157878481,95406,motorcycle
157882081,95407,delivery
157882681,95408,delivery
157890477,95409,motorcycle
157890478,95410,delivery
157890479,95411,delivery
157892279,95412,delivery
157893478,95413,delivery
157898275,95414,passenger
157898276,95415,delivery
157900076,95416,passenger
157902476,95417,delivery
157906076,95418,moped
157909076,95419,delivery
157910276,95420,delivery
157913273,95421,motorcycle
157913274,95422,delivery
157916874,95423,passenger
157928267,95424,passenger
157928268,95425,passenger
157928269,95426,passenger
157928270,95427,delivery
157931267,95428,passenger
157931268,95429,passenger
157934867,95430,passenger
157939666,95431,delivery
157939667,95432,passenger
157940867,95433,delivery
157946864,95434,bus
157946865,95435,moped
157949260,95437,delivery
157949859,95438,delivery
157949860,95439,passenger
157952860,95440,motorcycle
157953460,95441,bus
157955257,95442,bus
157955258,95443,passenger
157961258,95444,passenger
157961856,95445,moped
157962455,95446,delivery
157962456,95447,passenger
157963056,95448,moped
157964856,95449,bus
157969653,95450,bus
157970252,95451,delivery
157970253,95452,passenger
157972050,95453,passenger
157973848,95455,delivery
157984045,95456,motorcycle
157984046,95457,motorcycle
157987043,95458,passenger
157987044,95459,moped
157988841,95460,bus
157988842,95461,passenger
157992438,95462,motorcycle
157991839,95463,motorcycle
157995435,95464,bus
157995436,95465,passenger
157996635,95467,delivery
158000830,95468,motorcycle
158000831,95469,passenger
158002024,95472,delivery
158002025,95473,passenger
158002624,95474,delivery
158002625,95475,passenger
158003822,95476,passenger
158003823,95477,passenger
158006818,95478,delivery
158006819,95479,delivery
158007418,95481,moped
158008617,95482,passenger
158017012,95483,delivery
158017013,95484,moped
158017612,95485,delivery
158017613,95486,motorcycle
158023013,95487,delivery
158023613,95488,passenger
158028410,95489,delivery
158028411,95490,passenger
158030802,95491,delivery
158030803,95493,delivery
158030804,95494,motorcycle
158031999,95496,passenger
158032000,95497,delivery
158032599,95498,passenger
158032600,95499,passenger
158034397,95500,passenger
158036195,95502,delivery
158067392,95503,passenger
158067393,95504,delivery
158089590,95505,motorcycle
158089591,95506,delivery
158094988,95507,passenger
158094989,95508,passenger
158105184,95509,passenger
158105185,95510,passenger
158105186,95511,moped
158109385,95512,delivery
158118984,95513,delivery
158124983,95514,delivery
158135183,95515,delivery
158136380,95516,delivery
158136979,95517,passenger
158136980,95518,moped
158141780,95519,motorcycle
158145380,95520,delivery
158147180,95521,passenger
158148975,95522,passenger
158148976,95523,passenger
158148977,95524,passenger
158148978,95525,bus
158150768,95526,passenger
158150769,95528,passenger
158150770,95529,delivery
158150771,95530,moped
158153163,95533,delivery
158152565,95534,motorcycle
158153764,95535,moped
158157960,95536,delivery
158157961,95537,moped
158159160,95539,passenger
158160360,95540,passenger
158163956,95541,passenger
158163957,95542,delivery
158163958,95543,delivery
158165754,95544,delivery
158165155,95545,delivery
158169353,95546,passenger
158169952,95547,delivery
158169953,95548,passenger
158173542,95549,delivery
158173543,95550,passenger
158173544,95551,delivery
158173545,95552,delivery
158174142,95554,passenger
158175335,95557,delivery
158175336,95558,delivery
158175934,95560,passenger
158175935,95561,passenger
158177130,95563,passenger
158177131,95564,moped
158178929,95566,passenger
158180126,95567,passenger
158182523,95570,delivery
158187320,95571,passenger
158187321,95572,delivery
158187921,95573,passenger
158189718,95574,delivery
158190914,95576,passenger
158191512,95578,delivery
158191513,95579,passenger
158193304,95580,delivery
158192708,95581,motorcycle
158193306,95582,passenger
158193307,95583,bus
158194506,95585,passenger
158197503,95586,passenger
158197504,95587,passenger
158202303,95588,motorcycle
158206501,95589,passenger
158207097,95590,passenger
158207098,95591,moped
158207099,95592,delivery
158208894,95595,motorcycle
158208895,95596,motorcycle
158214890,95597,delivery
158214891,95598,bus
158214892,95599,passenger
158217289,95600,passenger
158218488,95602,passenger
158221485,95603,delivery
158222680,95605,moped
158223280,95606,delivery
158222681,95607,passenger
158225078,95608,delivery
158225079,95609,passenger
158238876,95610,passenger
158238877,95611,delivery
158240074,95612,delivery
158240075,95613,passenger
158244274,95614,delivery
158245471,95615,passenger
158246070,95616,motorcycle
158246071,95617,bus
158250870,95618,delivery
158256267,95619,delivery
158256268,95620,motorcycle
158261065,95622,motorcycle
158264662,95624,delivery
158265861,95625,delivery
158279656,95626,passenger
158279657,95627,moped
158280256,95628,bus
158282650,95632,moped
158283248,95633,delivery
158283847,95634,motorcycle
158283848,95635,passenger
158287444,95636,delivery
158287445,95637,moped
158289243,95639,delivery
158292840,95640,motorcycle
158292841,95641,delivery
158303636,95642,motorcycle
158303637,95643,delivery
158304235,95644,passenger
158304236,95645,passenger
158304834,95646,bus
158305433,95647,delivery
158305434,95648,passenger
158313831,95649,delivery
158313832,95650,delivery
158317429,95651,passenger
158317430,95652,delivery
158319227,95653,passenger
158319826,95654,bus
158319827,95655,delivery
158321618,95656,motorcycle
158321619,95657,delivery
158321620,95659,motorcycle
158322216,95661,delivery
158322813,95662,passenger
158322814,95663,moped
158322815,95664,motorcycle
158324613,95666,delivery
158326404,95667,passenger
158326405,95669,passenger
158326406,95670,passenger
158327004,95671,passenger
158327601,95672,delivery
158327602,95673,passenger
158328800,95674,delivery
158328201,95675,delivery
158333598,95676,passenger
158333599,95677,passenger
158336596,95678,passenger
158336597,95679,delivery
158337794,95680,delivery
158337795,95681,motorcycle
158339592,95682,delivery
158339593,95683,delivery
158346790,95684,delivery
158347987,95686,delivery
158348586,95687,delivery
158348587,95688,delivery
158350383,95690,passenger
158350384,95691,motorcycle
158350984,95692,delivery
158354581,95693,delivery
158355778,95695,passenger
158356376,95696,delivery
158356377,95697,passenger
158356977,95698,passenger
158359974,95699,delivery
158360573,95700,moped
158360574,95701,motorcycle
158362974,95702,delivery
158367171,95703,passenger
158367172,95704,moped
158369567,95705,delivery
158369568,95706,delivery
158370167,95708,passenger
158371360,95709,passenger
158371361,95710,passenger
158371362,95711,motorcycle
158371961,95712,motorcycle
158371962,95713,passenger
158373157,95714,bus
158373158,95715,passenger
158373757,95716,motorcycle
158373758,95717,moped
158374358,95718,passenger
158380955,95719,delivery
158381554,95720,passenger
158381555,95721,delivery
158382153,95722,delivery
158382751,95723,passenger
158382752,95724,delivery
158383352,95725,passenger
158385749,95726,passenger
158385750,95727,passenger
158387547,95728,motorcycle
158387548,95729,passenger
158392345,95730,delivery
158392346,95731,passenger
158396541,95732,delivery
158396542,95733,passenger
158397141,95734,passenger
158397142,95735,delivery
158398935,95736,passenger
158398936,95737,delivery
158398937,95738,delivery
158400735,95740,delivery
158404332,95741,moped
158405525,95743,motorcycle
158405526,95744,bus
158405527,95745,moped
158406126,95746,delivery
158406127,95747,moped
158407924,95748,motorcycle
158407925,95749,passenger
158409122,95750,bus
158409123,95751,passenger
158411520,95752,delivery
158411521,95753,bus
158413918,95754,delivery
158415113,95756,bus
158415114,95757,passenger
158415115,95758,motorcycle
158417508,95759,passenger
158417509,95760,delivery
158417510,95762,delivery
158419308,95763,delivery
158420505,95764,passenger
158420506,95765,moped
158433699,95766,bus
158433700,95767,passenger
158433701,95768,passenger
158433702,95769,passenger
158436097,95770,delivery
158436098,95771,moped
158436099,95772,passenger
158440298,95773,delivery
158445695,95774,delivery
158445696,95775,delivery
158448093,95776,delivery
158448094,95777,motorcycle
158449289,95778,motorcycle
158449887,95779,delivery
158449888,95780,moped
158449889,95781,motorcycle
158451686,95782,delivery
158451687,95783,motorcycle
158455284,95784,delivery
158455285,95785,passenger
158457082,95786,motorcycle
158457083,95787,passenger
158458876,95788,motorcycle
158458278,95790,passenger
158460074,95791,delivery
158460671,95792,passenger
158460672,95793,delivery
158461271,95795,passenger
158462466,95796,delivery
158462467,95797,motorcycle
158463066,95798,passenger
158463664,95799,passenger
158464261,95800,motorcycle
158464262,95801,motorcycle
158464859,95802,delivery
158464860,95803,passenger
158465459,95804,passenger
158466658,95806,delivery
158472649,95807,moped
158472650,95809,delivery
158472651,95810,delivery
158473247,95811,moped
158473248,95812,moped
158475040,95816,passenger
158476231,95820,bus
158476232,95821,passenger
158476233,95822,motorcycle
158476831,95824,passenger
158478028,95826,motorcycle
158478624,95827,passenger
158479221,95828,delivery
158479222,95830,delivery
158481017,95833,delivery
158481617,95834,delivery
158482812,95835,passenger
158482813,95836,delivery
158483412,95837,motorcycle
158483413,95838,moped
158487010,95840,delivery
158488209,95841,motorcycle
158490006,95842,motorcycle
158490007,95843,moped
158493604,95844,passenger
158493605,95845,moped
158496602,95846,delivery
158496603,95847,motorcycle
158499000,95848,passenger
158499001,95849,delivery
158517598,95850,delivery
158518795,95852,delivery
158519394,95853,passenger
158520593,95855,delivery
158525388,95856,delivery
158525389,95857,bus
158525988,95858,passenger
158527185,95860,passenger
158527782,95861,passenger
158528380,95862,motorcycle
158528381,95864,delivery
158529580,95865,passenger
158533177,95866,passenger
158533178,95867,passenger
158534375,95868,delivery
158534376,95869,delivery
158536775,95870,passenger
158546972,95871,delivery
158546973,95872,moped
158549970,95873,passenger
158549971,95874,delivery
158557168,95875,passenger
158557169,95876,motorcycle
158567964,95877,delivery
158567965,95878,bus
158568564,95879,passenger
158568565,95880,motorcycle
158573960,95881,passenger
158573961,95882,bus
158573962,95883,delivery
158577554,95884,bus
158576957,95885,delivery
158577556,95886,delivery
158577557,95887,delivery
158581152,95888,motorcycle
158581153,95889,passenger
158581752,95890,bus
158581753,95891,passenger
158583550,95892,passenger
158583551,95893,passenger
158586548,95894,motorcycle
158586549,95895,delivery
158590744,95896,delivery
158590745,95897,passenger
158591344,95898,passenger
158591345,95899,bus
158593142,95900,moped
158594341,95902,delivery
158598536,95903,delivery
158598537,95904,moped
158599136,95905,passenger
158599137,95906,moped
158607532,95907,bus
158607533,95908,delivery
158608132,95909,delivery
158608133,95910,delivery
158609924,95911,passenger
158609925,95913,delivery
158609926,95914,passenger
158610526,95915,passenger
158612322,95916,delivery
158612323,95917,moped
158612923,95918,passenger
158614119,95919,delivery
158614120,95920,moped
158614720,95921,motorcycle
158617717,95922,delivery
158617718,95923,delivery
158627915,95924,delivery
158627916,95925,passenger
158629115,95926,delivery
158630312,95927,delivery
158630911,95928,passenger
158630912,95929,passenger
158635109,95930,motorcycle
158635707,95931,passenger
158635708,95932,motorcycle
158636308,95933,delivery
158639305,95934,moped
158639306,95935,delivery
158643505,95936,bus
158646502,95937,passenger
158646503,95938,delivery
158653100,95939,moped
158653101,95940,delivery
158654296,95941,motorcycle
158654894,95942,delivery
158654895,95943,passenger
158654896,95944,passenger
158659093,95945,passenger
158659094,95946,passenger
158663291,95947,delivery
158664490,95949,motorcycle
158672287,95950,motorcycle
158672887,95951,passenger
158675884,95952,moped
158675885,95953,delivery
158680678,95954,motorcycle
158680679,95955,delivery
158680680,95956,passenger
158680681,95957,passenger
158683071,95958,delivery
158682476,95959,delivery
158683073,95960,passenger
158683074,95961,delivery
158683673,95962,passenger
158683674,95963,passenger
158685471,95964,passenger
158685472,95965,delivery
158689669,95966,delivery
158689670,95967,passenger
158692667,95968,delivery
158692668,95969,passenger
158695065,95970,passenger
158695066,95971,delivery
158696262,95972,moped
158696263,95973,passenger
158696863,95974,bus
158699858,95975,delivery
158700452,95977,delivery
158700453,95978,motorcycle
158701049,95979,delivery
158701050,95980,bus
158701051,95982,passenger
158702248,95984,motorcycle
158702249,95985,moped
158705846,95987,passenger
158707634,95988,bus
158707037,95989,passenger
158707038,95990,bus
158707039,95991,delivery
158707040,95992,moped
158708237,95993,delivery
158709436,95995,moped
158712432,95996,delivery
158711833,95997,motorcycle
158714829,95998,passenger
158714830,95999,passenger
158715430,96000,passenger
158716627,96001,delivery
158716628,96002,moped
158721425,96003,passenger
158721426,96004,passenger
158728025,96005,delivery
158732224,96006,delivery
158734023,96007,passenger
158737020,96008,passenger
158737619,96009,delivery
158737620,96010,delivery
158740013,96011,delivery
158740609,96013,delivery
158740610,96014,passenger
158740611,96016,moped
158741210,96017,delivery
158741810,96018,passenger
158744807,96019,passenger
158744808,96020,motorcycle
158746005,96021,delivery
158746006,96022,motorcycle
158749603,96023,delivery
158749604,96024,moped
158751399,96025,delivery
158751400,96026,moped
158751999,96027,motorcycle
158752000,96028,bus
158753199,96029,motorcycle
158754396,96030,passenger
158754397,96031,motorcycle
158756194,96032,motorcycle
158756195,96033,delivery
158759192,96034,motorcycle
158759193,96035,moped
158761590,96036,delivery
158761591,96037,passenger
158763388,96038,moped
158764581,96040,passenger
158764582,96041,passenger
158765180,96042,delivery
158765181,96043,moped
158766378,96045,delivery
158766977,96047,moped
158768175,96048,moped
158768773,96049,delivery
158769964,96050,bus
158770558,96052,passenger
158770559,96054,moped
158770560,96056,delivery
158771157,96057,bus
158771158,96058,passenger
158771159,96059,delivery
158771759,96060,bus
158775356,96061,passenger
158775357,96062,passenger
158777750,96063,delivery
158777751,96064,bus
158777752,96065,delivery
158777753,96066,moped
158785550,96067,moped
158785551,96068,passenger
158790348,96069,motorcycle
158790349,96070,passenger
158792146,96071,passenger
158793343,96073,delivery
158793942,96074,passenger
158793943,96075,delivery
158794540,96076,delivery
158795735,96078,passenger
158795736,96080,delivery
158796336,96081,moped
158797533,96082,delivery
158797534,96083,passenger
158801729,96084,bus
158801730,96085,delivery
158801731,96086,delivery
158802928,96087,moped
158803525,96088,passenger
158805315,96092,delivery
158805316,96093,motorcycle
158805317,96094,delivery
158805916,96095,delivery
158807115,96097,delivery
158808312,96098,passenger
158808313,96099,delivery
158809509,96100,delivery
158809510,96101,passenger
158810110,96102,passenger
158811903,96103,delivery
158811904,96104,passenger
158811905,96105,delivery
158811906,96106,passenger
158814303,96107,bus
158814304,96108,passenger
158816701,96109,passenger
158816702,96110,passenger
158820899,96111,delivery
158820900,96112,moped
158825693,96113,passenger
158825694,96114,delivery
158825695,96115,motorcycle
158825696,96116,moped
158829291,96117,motorcycle
158829292,96118,passenger
158829889,96119,motorcycle
158829890,96120,motorcycle
158830489,96121,delivery
158830490,96122,motorcycle
158832883,96123,moped
158832884,96124,delivery
158832885,96125,moped
158832886,96126,motorcycle
158835883,96127,passenger
158835884,96128,moped
158837683,96129,bus
158841880,96130,delivery
158841881,96131,passenger
158847276,96132,passenger
158847277,96133,passenger
158847874,96134,delivery
158847875,96135,delivery
158849072,96136,passenger
158849672,96138,delivery
158851469,96139,delivery
158851470,96140,delivery
158855067,96141,motorcycle
158855068,96142,moped
158858065,96143,moped
158858066,96144,motorcycle
158859863,96145,delivery
158859864,96146,moped
158861661,96147,passenger
158862860,96149,motorcycle
158865257,96150,motorcycle
158865258,96151,passenger
158867053,96152,passenger
158867054,96153,passenger
158867650,96154,motorcycle
158867651,96155,motorcycle
158868249,96156,passenger
158868250,96157,moped
158868251,96158,passenger
158871848,96159,delivery
158871849,96160,motorcycle
158876644,96161,passenger
158877242,96163,delivery
158877243,96164,moped
158877843,96165,passenger
158879640,96166,passenger
158879641,96167,delivery
158885040,96168,delivery
158886837,96169,moped
158886838,96170,delivery
158888035,96171,passenger
158889234,96173,motorcycle
158894031,96174,passenger
158894032,96175,motorcycle
158897029,96176,passenger
158897030,96177,moped
158901229,96178,delivery
158903625,96179,passenger
158903026,96180,motorcycle
158919819,96181,passenger
158919820,96182,passenger
158919821,96183,delivery
158919822,96184,passenger
158924019,96185,motorcycle
158925218,96187,passenger
158934815,96188,delivery
158934816,96189,passenger
158939011,96190,delivery
158939012,96191,passenger
158939611,96192,delivery
158939612,96193,passenger
158941409,96194,moped
158941410,96195,delivery
158945607,96196,bus
158945608,96197,motorcycle
158948008,96198,passenger
158948606,96199,motorcycle
158949205,96200,bus
158949206,96201,moped
158951003,96202,passenger
158952200,96204,passenger
158952201,96206,delivery
158953396,96207,passenger
158954593,96211,delivery
158955787,96212,passenger
158955788,96214,passenger
158956385,96215,moped
158956983,96216,passenger
158956984,96217,delivery
158956985,96218,delivery
158959981,96219,delivery
158959982,96220,delivery
158960582,96221,delivery
158961781,96222,passenger
158962978,96223,moped
158962979,96224,moped
158966578,96225,delivery
158976776,96226,delivery
158977375,96227,motorcycle
158977376,96228,bus
158979773,96229,delivery
158980968,96231,delivery
158980969,96232,passenger
158980970,96233,delivery
158982766,96234,delivery
158982167,96235,bus
158985164,96236,bus
158985165,96237,passenger
158986962,96238,moped
158986963,96239,delivery
158988760,96240,passenger
158988761,96241,passenger
158989954,96242,passenger
158989955,96243,passenger
158989956,96244,motorcycle
158989957,96245,delivery
158991150,96246,passenger
158991151,96247,delivery
158991152,96248,motorcycle
158991750,96249,passenger
158992347,96250,moped
158992945,96252,moped
158992946,96253,delivery
158993546,96254,passenger
158997139,96255,passenger
158997140,96257,passenger
158997141,96258,passenger
158998337,96259,motorcycle
158998935,96260,passenger
158998936,96261,motorcycle
158998937,96262,passenger
159000734,96263,passenger
159001933,96265,passenger
159010930,96267,delivery
159012129,96268,motorcycle
159013326,96269,passenger
159013327,96270,delivery
159021126,96271,passenger
159024725,96272,moped
159040922,96273,delivery
159040923,96274,passenger
159045122,96275,passenger
159046319,96276,delivery
159046320,96277,motorcycle
159048117,96278,passenger
159048118,96279,passenger
159052915,96280,delivery
159052916,96281,delivery
159054713,96282,delivery
159055312,96283,delivery
159055912,96284,delivery
159057709,96285,passenger
159057710,96286,motorcycle
159061305,96287,passenger
159061306,96288,passenger
159061903,96290,motorcycle
159062501,96291,passenger
159063098,96293,motorcycle
159063696,96294,bus
159063697,96295,passenger
159064297,96296,motorcycle
159066696,96297,delivery
159067893,96298,passenger
159069090,96300,delivery
159069091,96301,delivery
159078684,96302,moped
159078685,96304,bus
159078686,96305,delivery
159080484,96306,delivery
159083481,96307,passenger
159083482,96308,delivery
159086477,96309,delivery
159086478,96310,delivery
159087077,96311,delivery
159087078,96312,delivery
159093075,96313,moped
159093076,96314,delivery
159098473,96315,passenger
159098474,96316,delivery
159102071,96317,motorcycle
159102072,96318,passenger
159106269,96319,motorcycle
159106270,96320,delivery
159109867,96321,passenger
159109868,96322,delivery
159114065,96323,bus
159116462,96326,delivery
159121859,96327,delivery
159121860,96328,passenger
159123059,96329,passenger
159126656,96330,delivery
159126657,96331,moped
159129054,96332,passenger
159129055,96333,delivery
159138052,96334,delivery
159138053,96335,delivery
159142250,96336,passenger
159142251,96337,delivery
159144050,96338,delivery
159147049,96339,passenger
159158446,96340,motorcycle
159158447,96341,delivery
159161444,96342,moped
159161445,96343,passenger
159171042,96344,motorcycle
159171043,96345,moped
159176440,96346,delivery
159176441,96347,passenger
159180040,96348,motorcycle
159181837,96349,delivery
159181838,96350,delivery
159184235,96351,moped
159184236,96352,moped
159189631,96353,passenger
159189632,96354,motorcycle
159190231,96355,passenger
159190232,96356,passenger
159195631,96357,delivery
159205828,96358,passenger
159205829,96359,motorcycle
159211226,96360,passenger
159211227,96361,bus
159217826,96362,passenger
159219626,96363,delivery
159222023,96364,passenger
159222024,96365,bus
159225021,96366,motorcycle
159225022,96367,delivery
159231022,96368,passenger
159233421,96369,moped
159235220,96370,passenger
159238217,96371,delivery
159238218,96372,passenger
159241215,96373,passenger
159241216,96374,delivery
159247213,96375,passenger
159247214,96376,delivery
159251411,96377,moped
159251412,96378,passenger
159255609,96379,passenger
159255610,96380,delivery
159258007,96381,passenger
159258008,96382,delivery
159267605,96383,delivery
159268804,96385,delivery
159270601,96386,delivery
159271800,96388,motorcycle
159283198,96389,delivery
159283797,96390,motorcycle
159283798,96391,delivery
159285589,96392,delivery
159285590,96393,delivery
159285591,96394,motorcycle
159285592,96395,moped
159286191,96396,passenger
159286192,96397,moped
159304787,96398,moped
159304788,96400,delivery
159305387,96401,delivery
159305987,96402,passenger
159310187,96403,delivery
159311384,96404,delivery
159311385,96405,motorcycle
159314984,96406,passenger
159322784,96407,motorcycle
159331781,96408,delivery
159331782,96409,delivery
159355177,96410,motorcycle
159355178,96411,delivery
159355777,96412,passenger
159355778,96413,passenger
159358774,96414,passenger
159358775,96415,delivery
159359375,96416,delivery
159361172,96417,delivery
159361173,96418,passenger
159364772,96419,passenger
159365969,96420,motorcycle
159365970,96421,motorcycle
159367765,96422,passenger
159367766,96423,delivery
159368365,96424,moped
159368366,96425,passenger
159374965,96426,motorcycle
159380364,96427,passenger
159382763,96428,motorcycle
159389960,96429,passenger
159389961,96430,motorcycle
159391160,96431,passenger
159396556,96432,bus
159396557,96433,passenger
159396558,96434,passenger
159397755,96435,motorcycle
159397756,96436,moped
159399553,96437,moped
159399554,96438,passenger
159404347,96439,motorcycle
159404348,96440,delivery
159404349,96441,passenger
159404949,96442,moped
159407349,96443,delivery
159409749,96444,motorcycle
159416346,96445,passenger
159416347,96446,delivery
159418147,96447,passenger
159419947,96448,motorcycle
159425944,96449,passenger
159428337,96452,moped
159428338,96453,delivery
159428339,96454,motorcycle
159434336,96455,delivery
159434337,96456,delivery
159439134,96458,passenger
159440333,96459,moped
159445131,96460,motorcycle
159445730,96461,moped
159445731,96462,motorcycle
159453531,96463,delivery
159455931,96464,delivery
159457728,96465,motorcycle
159458927,96467,delivery
159460719,96468,delivery
159460122,96469,motorcycle
159460721,96470,delivery
159460722,96471,passenger
159466721,96472,delivery
159467918,96473,delivery
159467919,96474,motorcycle
159469716,96476,delivery
159470915,96477,motorcycle
159474512,96478,passenger
159475711,96480,passenger
159478710,96481,delivery
159479310,96482,passenger
159480507,96483,passenger
159480508,96484,motorcycle
159484705,96486,motorcycle
